store_id,family,total_days,zero_sale_days,avg_sales,total_sales,max_consecutive_zeros,avg_rolling_mean,sales_volatility,stockout_rate,revenue_impact,risk_score,risk_category,city,store_type,tajir_category,is_fmcg
10,PET SUPPLIES,1570,1202,0.3547770700636942,557.0,255,0.3529235668789809,0.4612165605095542,76.56,426.0,43.0,Medium,Quito,C,Non-Food,False
26,SCHOOL AND OFFICE SUPPLIES,1059,812,0.8838526912181303,936.0,255,0.8819546742209632,0.8165344664778093,76.68,718.0,43.0,Medium,Guayaquil,D,Non-Food,False
4,BOOKS,563,431,0.4724689165186501,266.0,255,0.4722202486678508,0.4804440497335702,76.55,204.0,43.0,Medium,Quito,D,Non-Food,False
7,SCHOOL AND OFFICE SUPPLIES,1320,1009,0.406060606060606,536.0,255,0.4042045454545454,0.5032196969696969,76.44,410.0,42.9,Medium,Quito,D,Non-Food,False
23,HARDWARE,718,547,0.3119777158774373,224.0,255,0.3100557103064067,0.4120612813370474,76.18,171.0,42.9,Medium,Ambato,D,Non-Food,False
38,SCHOOL AND OFFICE SUPPLIES,1393,1058,0.4235463029432879,590.0,255,0.3921679827709978,0.5305671213208902,75.95,448.0,42.8,Medium,Loja,D,Non-Food,False
24,BOOKS,562,427,0.4039145907473309,227.0,255,0.4040569395017793,0.421797153024911,75.98,172.0,42.8,Medium,Guayaquil,D,Non-Food,False
31,BABY CARE,1383,1050,0.6536514822848879,904.0,255,0.65352856109906,0.6007736804049169,75.92,686.0,42.8,Medium,Babahoyo,B,FMCG,True
30,HOME APPLIANCES,1684,1287,0.2951306413301662,497.0,252,0.2952078384798099,0.4005641330166271,76.43,380.0,42.7,Medium,Guayaquil,C,Non-Food,False
51,BOOKS,562,425,0.4608540925266904,259.0,255,0.4608362989323843,0.4348754448398577,75.62,196.0,42.7,Medium,Guayaquil,A,Non-Food,False
37,SCHOOL AND OFFICE SUPPLIES,1392,1047,0.3548850574712643,494.0,255,0.3550215517241379,0.4604956896551724,75.22,372.0,42.6,Medium,Cuenca,D,Non-Food,False
8,BOOKS,562,422,0.5640569395017794,317.0,255,0.563896797153025,0.5032918149466192,75.09,238.0,42.5,Medium,Quito,D,Non-Food,False
52,BREAD/BAKERY,373,255,261.44986595174265,97520.8,255,254.27581769437,64.77131367292225,68.36,66670.0,42.5,Medium,Manta,A,Fresh,True
30,MAGAZINES,1573,1168,0.3763509218054672,592.0,255,0.374551811824539,0.4669675778766687,74.25,440.0,42.3,Medium,Guayaquil,C,Non-Food,False
50,BOOKS,563,416,0.5168738898756661,291.0,255,0.5167673179396093,0.462202486678508,73.89,215.0,42.2,Medium,Ambato,A,Non-Food,False
42,PRODUCE,979,257,1925.33975485189,1884907.62,255,1918.7742594484168,445.2552400408581,26.25,494812.0,42.1,Medium,Cuenca,D,Fresh,True
20,BABY CARE,1044,768,0.5028735632183908,525.0,255,0.5021360153256705,0.6839176245210727,73.56,386.0,42.1,Medium,Quito,B,FMCG,True
52,MEATS,373,255,159.19292225201073,59378.96,255,155.3071581769437,57.88613941018767,68.36,40594.0,42.0,Medium,Manta,A,Fresh,True
15,PET SUPPLIES,1564,1140,0.4296675191815857,672.0,255,0.4278964194373402,0.490581841432225,72.89,490.0,41.9,Medium,Ibarra,C,Non-Food,False
43,PET SUPPLIES,1549,1123,0.7295029051000645,1130.0,255,0.7206714009038089,0.587114267269206,72.5,819.0,41.8,Medium,Esmeraldas,E,Non-Food,False
52,POULTRY,373,255,156.46930294906167,58363.05,255,152.61801608579088,42.888418230563,68.36,39900.0,41.8,Medium,Manta,A,Fresh,True
18,PRODUCE,1574,668,936.681912325286,1474337.33,255,932.8227001270648,377.1539580686149,42.44,625704.0,41.8,Medium,Quito,B,Fresh,True
41,SCHOOL AND OFFICE SUPPLIES,1394,1010,0.6822094691535151,951.0,255,0.6807890961262554,1.027116212338594,72.45,689.0,41.8,Medium,Machala,D,Non-Food,False
19,HOME APPLIANCES,1684,1449,0.1627078384798099,274.0,203,0.1622802850356294,0.295166270783848,86.05,236.0,41.7,Medium,Guaranda,C,Non-Food,False
52,PERSONAL CARE,373,255,121.84986595174264,45450.0,255,119.17225201072388,41.633163538874,68.36,31072.0,41.6,Medium,Manta,A,FMCG,True
13,MAGAZINES,1569,1129,0.4939451880178457,775.0,255,0.4926131293817718,0.6000892288081581,71.96,558.0,41.6,Medium,Latacunga,C,Non-Food,False
6,HOME APPLIANCES,1523,1098,0.4340118187787262,661.0,255,0.4339921208141825,0.4951083388049901,72.09,477.0,41.6,Medium,Quito,D,Non-Food,False
42,SCHOOL AND OFFICE SUPPLIES,938,675,0.4381663113006396,411.0,255,0.4363326226012793,0.5370788912579958,71.96,296.0,41.6,Medium,Cuenca,D,Non-Food,False
52,FROZEN FOODS,373,255,108.90643431635388,40622.1,255,106.09292225201074,38.41573726541555,68.36,27771.0,41.5,Medium,Manta,A,Fresh,True
52,HOME CARE,373,255,118.89276139410188,44347.0,255,116.13487935656836,37.92627345844504,68.36,30318.0,41.5,Medium,Manta,A,FMCG,True
52,DELI,373,255,119.74383378016086,44664.45,255,116.92865951742628,35.03680965147453,68.36,30535.0,41.5,Medium,Manta,A,Fresh,True
48,GROCERY I,1684,5,6162.278503562945,10377277.0,1,6155.921799287411,1126.1162885985748,0.3,30811.0,41.5,Medium,Quito,A,FMCG,True
8,SCHOOL AND OFFICE SUPPLIES,1394,993,0.509325681492109,710.0,255,0.5084146341463415,0.5730272596843615,71.23,506.0,41.4,Medium,Quito,D,Non-Food,False
47,BOOKS,562,398,1.0338078291814947,581.0,255,1.0337722419928823,0.5953736654804271,70.82,411.0,41.3,Medium,Quito,A,Non-Food,False
49,BOOKS,562,397,0.8078291814946619,454.0,255,0.8077935943060498,0.6405871886120996,70.64,321.0,41.2,Medium,Quito,A,Non-Food,False
52,"LIQUOR,WINE,BEER",373,255,66.3538873994638,24750.0,255,64.11991957104557,30.72876675603217,68.36,16920.0,41.2,Medium,Manta,A,Non-Food,False
28,PRODUCE,1574,558,1013.599504447268,1595405.62,255,1009.661581956798,461.3653176620076,35.45,565589.0,41.2,Medium,Guayaquil,E,Fresh,True
52,HARDWARE,373,264,1.058981233243968,395.0,255,1.0330026809651474,0.6869436997319035,70.78,280.0,41.2,Medium,Manta,A,Non-Food,False
44,BOOKS,562,396,0.9395017793594306,528.0,255,0.939306049822064,0.885391459074733,70.46,372.0,41.2,Medium,Quito,A,Non-Food,False
54,MAGAZINES,1553,1094,0.4913071474565357,763.0,255,0.4882936252414681,0.5504121056020606,70.44,537.0,41.1,Medium,El Carmen,C,Non-Food,False
52,SCHOOL AND OFFICE SUPPLIES,373,260,5.983914209115282,2232.0,255,5.912895442359249,3.570563002680965,69.71,1556.0,41.0,Medium,Manta,A,Non-Food,False
12,HOME APPLIANCES,1684,1386,0.2214964370546318,373.0,208,0.2216389548693586,0.3612589073634204,82.3,307.0,41.0,Medium,Latacunga,C,Non-Food,False
52,EGGS,373,255,67.02949061662198,25002.0,255,65.22099195710456,15.944584450402145,68.36,17093.0,41.0,Medium,Manta,A,Fresh,True
45,BOOKS,566,396,1.0229681978798586,579.0,255,1.0231272084805654,0.6746996466431096,69.96,405.0,41.0,Medium,Quito,A,Non-Food,False
14,PET SUPPLIES,1574,1096,0.4720457433290978,743.0,255,0.4703684879288437,0.5156988564167726,69.63,517.0,40.9,Medium,Riobamba,C,Non-Food,False
12,LADIESWEAR,984,686,2.2195121951219514,2184.0,255,2.1977134146341464,1.317520325203252,69.72,1523.0,40.9,Medium,Latacunga,C,Non-Food,False
2,SCHOOL AND OFFICE SUPPLIES,1390,969,0.5539568345323741,770.0,255,0.5539640287769784,0.5989424460431655,69.71,537.0,40.9,Medium,Quito,D,Non-Food,False
39,PRODUCE,1574,558,1137.0303049555273,1789685.7,255,1133.6410800508258,389.4270139771284,35.45,634463.0,40.8,Medium,Cuenca,B,Fresh,True
52,LAWN AND GARDEN,373,255,20.65951742627346,7706.0,255,20.190831099195712,13.021340482573727,68.36,5268.0,40.8,Medium,Manta,A,Non-Food,False
9,GROCERY I,1684,5,5710.213402612826,9615999.37,1,5704.020641330166,1211.3775,0.3,28551.0,40.8,Medium,Quito,B,FMCG,True
52,PREPARED FOODS,373,255,42.76458445040215,15951.19,255,41.752868632707774,9.548069705093834,68.36,10905.0,40.8,Medium,Manta,A,Fresh,True
21,BABY CARE,872,600,0.5607798165137615,489.0,255,0.5588302752293578,0.7044266055045871,68.81,336.0,40.7,Medium,Santo Domingo,B,FMCG,True
52,HOME AND KITCHEN II,373,255,16.812332439678283,6271.0,255,16.45195710455764,6.34343163538874,68.36,4287.0,40.7,Medium,Manta,A,Non-Food,False
52,LADIESWEAR,373,257,3.388739946380697,1264.0,255,3.3009919571045576,2.274959785522788,68.9,871.0,40.7,Medium,Manta,A,Non-Food,False
52,GROCERY II,373,255,15.206434316353889,5672.0,255,14.89627345844504,6.588337801608579,68.36,3878.0,40.7,Medium,Manta,A,FMCG,True
52,HOME AND KITCHEN I,373,255,18.56836461126005,6926.0,255,18.076193029490614,8.118230563002681,68.36,4735.0,40.7,Medium,Manta,A,Non-Food,False
22,GROCERY I,930,257,1685.4863548387098,1567502.31,255,1677.6680752688171,378.0464086021505,27.63,433170.0,40.6,Medium,Puyo,C,FMCG,True
52,PET SUPPLIES,373,255,4.6675603217158175,1741.0,255,4.539302949061662,1.795951742627346,68.36,1190.0,40.6,Medium,Manta,A,Non-Food,False
52,PLAYERS AND ELECTRONICS,373,255,8.989276139410189,3353.0,255,8.789597855227882,3.192761394101877,68.36,2292.0,40.6,Medium,Manta,A,Non-Food,False
52,AUTOMOTIVE,373,255,4.013404825737266,1497.0,255,3.936353887399464,2.1922252010723864,68.36,1023.0,40.6,Medium,Manta,A,Non-Food,False
41,HOME APPLIANCES,1684,1304,0.3171021377672209,534.0,221,0.3170724465558194,0.4137054631828978,77.43,414.0,40.6,Medium,Machala,D,Non-Food,False
52,CELEBRATION,373,256,3.6005361930294906,1343.0,255,3.4760857908847185,1.8073458445040211,68.63,922.0,40.6,Medium,Manta,A,Non-Food,False
52,LINGERIE,373,256,2.689008042895442,1003.0,255,2.5998123324396785,1.692117962466488,68.63,688.0,40.6,Medium,Manta,A,Non-Food,False
36,PRODUCE,1575,558,933.5428444444444,1470329.98,255,930.3614349206348,433.8646158730159,35.43,520917.0,40.5,Medium,Libertad,E,Fresh,True
52,BEAUTY,373,255,2.6058981233243967,972.0,255,2.5407238605898126,1.064343163538874,68.36,665.0,40.5,Medium,Manta,A,Non-Food,False
52,MAGAZINES,373,255,3.3431635388739944,1247.0,255,3.224745308310992,1.4025469168900804,68.36,853.0,40.5,Medium,Manta,A,Non-Food,False
52,SEAFOOD,373,255,3.2693029490616623,1219.45,255,3.1955227882037534,1.6517962466487937,68.36,834.0,40.5,Medium,Manta,A,Fresh,True
50,GROCERY I,1684,5,5700.349762470309,9599389.0,1,5694.66044536817,1190.7277909738718,0.3,28502.0,40.4,Medium,Ambato,A,FMCG,True
1,HOME APPLIANCES,1684,1268,0.3378859857482185,569.0,227,0.3384323040380047,0.4655225653206651,75.3,428.0,40.4,Medium,Quito,D,Non-Food,False
3,BOOKS,562,381,0.9608540925266904,540.0,255,0.9609252669039146,0.6680427046263345,67.79,366.0,40.4,Medium,Quito,D,Non-Food,False
53,SCHOOL AND OFFICE SUPPLIES,1390,942,0.912230215827338,1268.0,255,0.9115107913669064,1.0642230215827335,67.77,859.0,40.3,Medium,Manta,D,Non-Food,False
17,LADIESWEAR,1572,1046,2.041984732824428,3210.0,255,2.0419274809160304,1.798530534351145,66.54,2136.0,40.0,Medium,Quito,C,Non-Food,False
13,HOME APPLIANCES,1684,1458,0.1549881235154394,261.0,178,0.1549049881235154,0.2869121140142518,86.58,226.0,39.9,Medium,Latacunga,C,Non-Food,False
12,PET SUPPLIES,1574,1037,0.554002541296061,872.0,255,0.5507369758576874,0.580597204574333,65.88,575.0,39.8,Medium,Latacunga,C,Non-Food,False
9,PRODUCE,1574,558,1036.8630050825925,1632022.37,255,1033.5744790343074,347.405667090216,35.45,578570.0,39.8,Medium,Quito,B,Fresh,True
18,SCHOOL AND OFFICE SUPPLIES,1565,1027,2.0722044728434503,3243.0,255,1.978894568690096,1.70341214057508,65.62,2128.0,39.7,Medium,Quito,B,Non-Food,False
28,MAGAZINES,1545,1011,0.7158576051779936,1106.0,255,0.7137928802588996,0.7094498381877022,65.44,724.0,39.6,Medium,Guayaquil,E,Non-Food,False
16,MAGAZINES,1560,1020,0.6269230769230769,978.0,255,0.6240256410256411,0.6209935897435898,65.38,639.0,39.6,Medium,Santo Domingo,C,Non-Food,False
36,MAGAZINES,1549,1005,0.6365397030342156,986.0,255,0.6313298902517753,0.6298321497740478,64.88,640.0,39.5,Medium,Libertad,E,Non-Food,False
43,SCHOOL AND OFFICE SUPPLIES,910,586,3.204395604395605,2916.0,255,3.19167032967033,2.223208791208791,64.4,1878.0,39.4,Medium,Esmeraldas,E,Non-Food,False
36,SCHOOL AND OFFICE SUPPLIES,1574,1014,5.139771283354511,8090.0,255,5.136937738246505,2.872471410419314,64.42,5212.0,39.4,Medium,Libertad,E,Non-Food,False
33,PET SUPPLIES,1564,1009,0.7250639386189258,1134.0,255,0.7199168797953964,0.6825703324808184,64.51,732.0,39.4,Medium,Quevedo,C,Non-Food,False
46,GROCERY I,1684,5,6597.059976247031,11109449.0,1,6589.90263064133,838.357309976247,0.3,32985.0,39.4,Medium,Quito,A,FMCG,True
27,SCHOOL AND OFFICE SUPPLIES,1055,683,0.9867298578199052,1041.0,255,0.982,1.112388625592417,64.74,674.0,39.4,Medium,Daule,D,Non-Food,False
31,MAGAZINES,1552,996,0.6958762886597938,1080.0,255,0.6932345360824743,0.6867268041237113,64.18,693.0,39.3,Medium,Babahoyo,B,Non-Food,False
33,HOME APPLIANCES,1684,1433,0.1751781472684085,295.0,174,0.1752672209026128,0.3218467933491686,85.1,251.0,39.2,Medium,Quevedo,C,Non-Food,False
19,PET SUPPLIES,1573,1004,0.6090273363000636,958.0,255,0.6055880483153211,0.6186713286713287,63.83,611.0,39.2,Medium,Guaranda,C,Non-Food,False
31,PRODUCE,1574,558,862.3935768742058,1357407.49,255,859.3248284625159,354.8425667090216,35.45,481216.0,39.1,Medium,Babahoyo,B,Fresh,True
31,SCHOOL AND OFFICE SUPPLIES,1572,991,2.772264631043257,4358.0,255,2.7697900763358776,2.0735496183206106,63.04,2747.0,39.0,Medium,Babahoyo,B,Non-Food,False
15,HOME APPLIANCES,1684,1512,0.1157957244655581,195.0,152,0.1162648456057007,0.2279394299287411,89.79,175.0,38.9,Medium,Ibarra,C,Non-Food,False
20,HARDWARE,1168,736,0.613013698630137,716.0,255,0.6115753424657534,0.7504537671232876,63.01,451.0,38.9,Medium,Quito,B,Non-Food,False
26,HOME APPLIANCES,1684,1405,0.2019002375296912,340.0,177,0.201918052256532,0.3426484560570071,83.43,284.0,38.9,Medium,Guayaquil,D,Non-Food,False
15,MAGAZINES,1552,970,0.8131443298969072,1262.0,255,0.8093234536082474,0.7222809278350516,62.5,789.0,38.8,Medium,Ibarra,C,Non-Food,False
35,PLAYERS AND ELECTRONICS,1573,981,0.7539732994278449,1186.0,255,0.7523458359821996,0.81645263827082,62.36,740.0,38.7,Medium,Playas,C,Non-Food,False
12,MAGAZINES,1553,968,0.810688989053445,1259.0,255,0.8063361236316806,0.7656213779781069,62.33,785.0,38.7,Medium,Latacunga,C,Non-Food,False
29,LAWN AND GARDEN,1125,689,1.6053333333333333,1806.0,255,1.59184,1.655608888888889,61.24,1106.0,38.4,Medium,Guayaquil,E,Non-Food,False
3,GROCERY I,1684,5,6723.595320665083,11322534.52,1,6716.799495249406,712.3495368171021,0.3,33618.0,38.2,Medium,Quito,D,FMCG,True
26,LADIESWEAR,1574,947,1.1925031766200762,1877.0,255,1.192592121982211,1.192020330368488,60.17,1129.0,38.1,Medium,Guayaquil,D,Non-Food,False
15,BABY CARE,1394,842,1.1334289813486371,1580.0,255,1.1312338593974176,1.1304806312769011,60.4,954.0,38.1,Medium,Ibarra,C,FMCG,True
33,PRODUCE,1574,558,856.8650762388818,1348705.63,255,853.9638119440915,272.89464421855143,35.45,478131.0,38.0,Medium,Quevedo,C,Fresh,True
18,MAGAZINES,1551,928,1.25531914893617,1947.0,255,1.2491489361702128,0.9573436492585428,59.83,1165.0,38.0,Medium,Quito,B,Non-Food,False
11,GROCERY I,1684,5,6076.887826603325,10233479.1,1,6069.962090261282,898.5645724465558,0.3,30384.0,38.0,Medium,Cayambe,B,FMCG,True
3,SCHOOL AND OFFICE SUPPLIES,1392,829,0.9080459770114944,1264.0,255,0.9067672413793104,0.8110057471264368,59.55,753.0,37.9,Medium,Quito,D,Non-Food,False
11,PRODUCE,1574,558,842.2159974587039,1325647.98,255,839.182249047014,272.262541296061,35.45,469957.0,37.9,Medium,Cayambe,B,Fresh,True
14,MAGAZINES,1551,927,0.8665377176015474,1344.0,255,0.8591166989039329,0.7250548033526757,59.77,803.0,37.9,Medium,Riobamba,C,Non-Food,False
22,HARDWARE,930,555,0.7505376344086021,698.0,255,0.748010752688172,0.8409677419354838,59.68,417.0,37.9,Medium,Puyo,C,Non-Food,False
24,HOME APPLIANCES,1684,1306,0.3450118764845605,581.0,185,0.3449881235154394,0.4459857482185272,77.55,451.0,37.8,Medium,Guayaquil,D,Non-Food,False
26,PET SUPPLIES,1573,927,0.954863318499682,1502.0,255,0.950368722186904,0.8712333121424031,58.93,885.0,37.7,Medium,Guayaquil,D,Non-Food,False
22,PET SUPPLIES,930,548,0.7010752688172043,652.0,255,0.6970000000000001,0.7411290322580645,58.92,384.0,37.7,Medium,Puyo,C,Non-Food,False
21,HARDWARE,1007,591,0.7010923535253227,706.0,255,0.700317775571003,0.7768321747765641,58.69,414.0,37.6,Medium,Santo Domingo,B,Non-Food,False
46,BEVERAGES,1684,5,4279.902612826603,7207356.0,1,4272.527298099762,1421.367185273159,0.3,21400.0,37.6,Medium,Quito,A,FMCG,True
53,BEVERAGES,1427,258,1466.572529782761,2092799.0,255,1462.451184302733,438.1320953048353,18.08,378376.0,37.6,Medium,Manta,D,FMCG,True
43,MAGAZINES,1552,904,1.262242268041237,1959.0,255,1.257944587628866,1.2742268041237113,58.25,1141.0,37.5,Medium,Esmeraldas,E,Non-Food,False
17,PRODUCE,1574,560,802.1618424396443,1262602.74,255,799.134542566709,253.6228462515883,35.58,449211.0,37.5,Medium,Quito,C,Fresh,True
53,PRODUCE,1427,286,1309.0599088997897,1868028.49,255,1305.183728100911,418.76644709180096,20.04,374391.0,37.3,Medium,Manta,D,Fresh,True
33,MAGAZINES,1572,906,0.9701017811704836,1525.0,255,0.9667175572519084,0.8952989821882952,57.63,879.0,37.3,Medium,Quevedo,C,Non-Food,False
32,PLAYERS AND ELECTRONICS,1573,904,0.8582326764144946,1350.0,255,0.854850603941513,0.8380864589955499,57.47,776.0,37.3,Medium,Guayaquil,C,Non-Food,False
29,PRODUCE,1060,257,944.060603773585,1000704.24,255,939.7941886792452,441.0110094339623,24.25,242624.0,37.3,Medium,Guayaquil,E,Fresh,True
17,MAGAZINES,1549,885,1.3718528082633958,2125.0,255,1.360813428018076,1.0081730148482893,57.13,1214.0,37.2,Medium,Quito,C,Non-Food,False
44,BEVERAGES,1684,5,6239.650237529691,10507571.0,1,6230.583562945369,792.994471496437,0.3,31198.0,37.2,Medium,Quito,A,FMCG,True
20,MAGAZINES,1112,635,0.9703237410071942,1079.0,255,0.9609082733812948,0.9665737410071942,57.1,616.0,37.1,Medium,Quito,B,Non-Food,False
19,MAGAZINES,1574,898,1.0940279542566709,1722.0,255,1.0849555273189326,0.9114739517153748,57.05,982.0,37.1,Medium,Guaranda,C,Non-Food,False
45,BEVERAGES,1684,5,5529.295130641331,9311333.0,1,5519.4597149643705,991.6091033254156,0.3,27646.0,37.0,Medium,Quito,A,FMCG,True
17,PET SUPPLIES,1574,893,1.081956797966963,1703.0,255,1.0780559085133417,0.976899618805591,56.73,966.0,37.0,Medium,Quito,C,Non-Food,False
4,HOME APPLIANCES,1684,1195,0.3907363420427553,658.0,200,0.3905403800475059,0.5151662707838479,70.96,467.0,37.0,Medium,Quito,D,Non-Food,False
45,GROCERY I,1684,5,7076.109857482185,11916169.0,1,7068.928444180523,518.1403028503563,0.3,35381.0,37.0,Medium,Quito,A,FMCG,True
40,PRODUCE,1574,558,719.6066391359594,1132660.85,255,717.0085260482846,241.82057179161373,35.45,401541.0,37.0,Medium,Machala,C,Fresh,True
40,MAGAZINES,1568,886,0.9980867346938777,1565.0,255,0.9915816326530612,0.8234056122448979,56.51,884.0,37.0,Medium,Machala,C,Non-Food,False
21,SCHOOL AND OFFICE SUPPLIES,1007,569,3.484607745779543,3509.0,255,3.484716981132076,2.3047666335650447,56.5,1983.0,37.0,Medium,Santo Domingo,B,Non-Food,False
47,BEVERAGES,1684,5,5432.748812351544,9148749.0,1,5422.828847980997,1004.2285273159146,0.3,27164.0,36.8,Medium,Quito,A,FMCG,True
30,PET SUPPLIES,1573,878,0.898283534647171,1413.0,255,0.8940114431023521,0.803986013986014,55.82,789.0,36.8,Medium,Guayaquil,C,Non-Food,False
47,GROCERY I,1684,5,7000.806413301662,11789358.0,1,6993.719251781473,526.6719714964371,0.3,35004.0,36.8,Medium,Quito,A,FMCG,True
3,BABY CARE,650,363,1.033846153846154,672.0,255,1.0340307692307693,0.8984000000000001,55.85,375.0,36.8,Medium,Quito,D,FMCG,True
21,CLEANING,1007,257,955.5233366434956,962212.0,255,951.8594836146972,365.1247864945382,25.52,245569.0,36.7,Medium,Santo Domingo,B,FMCG,True
49,GROCERY I,1684,5,5920.538598574822,9970187.0,1,5911.840694774347,847.4036579572446,0.3,29603.0,36.7,Medium,Quito,A,FMCG,True
34,MAGAZINES,1552,859,1.1649484536082475,1808.0,255,1.1579768041237113,0.8434664948453607,55.35,1001.0,36.6,Medium,Guayaquil,B,Non-Food,False
42,HARDWARE,979,542,0.8273748723186926,810.0,255,0.8238508682328907,0.8243718079673136,55.36,448.0,36.6,Medium,Cuenca,D,Non-Food,False
44,GROCERY I,1684,5,7146.630641330166,12034926.0,1,7139.56963776722,458.4534976247031,0.3,35733.0,36.5,Medium,Quito,A,FMCG,True
20,CLEANING,1168,257,1013.3304794520548,1183570.0,255,1010.0378938356164,404.6466095890411,22.0,260426.0,36.4,Medium,Quito,B,FMCG,True
11,MAGAZINES,1565,855,1.5808306709265176,2474.0,255,1.5760063897763577,1.1385367412140577,54.63,1352.0,36.4,Medium,Cayambe,B,Non-Food,False
50,HOME APPLIANCES,1684,1097,0.6484560570071259,1092.0,214,0.6485688836104513,0.6975712589073635,65.14,711.0,36.3,Medium,Ambato,A,Non-Food,False
36,PET SUPPLIES,1574,847,1.1982210927573065,1886.0,255,1.1883608640406609,0.934040660736976,53.81,1015.0,36.2,Medium,Libertad,E,Non-Food,False
9,MAGAZINES,1552,832,1.797680412371134,2790.0,255,1.7832345360824742,1.2215592783505154,53.61,1496.0,36.1,Medium,Quito,B,Non-Food,False
21,PRODUCE,1007,257,951.1237239324728,957781.59,255,946.3692154915592,321.2534160873883,25.52,244439.0,36.1,Medium,Santo Domingo,B,Fresh,True
29,HARDWARE,1133,604,0.8561341571050309,970.0,255,0.8501412180052957,0.9120653133274492,53.31,517.0,36.0,Medium,Guayaquil,E,Non-Food,False
6,GROCERY I,1684,5,4593.405581947744,7735295.0,1,4589.529055819477,1206.8892102137768,0.3,22967.0,36.0,Medium,Quito,D,FMCG,True
40,HOME APPLIANCES,1684,1366,0.2191211401425178,369.0,149,0.2193052256532066,0.3604631828978622,81.12,299.0,36.0,Medium,Machala,C,Non-Food,False
36,HOME APPLIANCES,1684,1443,0.1858669833729216,313.0,130,0.1858491686460807,0.315581947743468,85.69,268.0,35.9,Medium,Libertad,E,Non-Food,False
11,PET SUPPLIES,1574,827,1.0806861499364675,1701.0,255,1.0766200762388818,0.8999110546378654,52.54,894.0,35.8,Medium,Cayambe,B,Non-Food,False
8,PRODUCE,1684,266,3052.356757719715,5140168.78,74,3044.757387173397,899.1850356294538,15.8,811927.0,35.7,Medium,Quito,D,Fresh,True
9,HOME APPLIANCES,1684,1231,0.3937054631828978,663.0,176,0.3936401425178147,0.5028800475059383,73.1,485.0,35.7,Medium,Quito,B,Non-Food,False
10,HOME APPLIANCES,1684,1418,0.180522565320665,304.0,133,0.1803800475059382,0.3294774346793349,84.2,256.0,35.7,Medium,Quito,C,Non-Food,False
26,PLAYERS AND ELECTRONICS,1574,819,1.249682337992376,1967.0,255,1.2469313850063533,1.1378208386277002,52.03,1023.0,35.6,Medium,Guayaquil,D,Non-Food,False
22,BEAUTY,930,484,1.1290322580645162,1050.0,255,1.117720430107527,0.991494623655914,52.04,546.0,35.6,Medium,Puyo,C,Non-Food,False
40,PET SUPPLIES,1574,814,1.2172808132147397,1916.0,255,1.2114167725540026,0.9268233799237612,51.72,991.0,35.5,Medium,Machala,C,Non-Food,False
22,BEVERAGES,930,257,922.4612903225808,857889.0,255,915.7590645161292,236.04536559139785,27.63,237073.0,35.4,Medium,Puyo,C,FMCG,True
39,SCHOOL AND OFFICE SUPPLIES,1573,803,1.989192625556262,3129.0,255,1.970457724094088,1.504240305149396,51.05,1597.0,35.3,Medium,Cuenca,B,Non-Food,False
31,LADIESWEAR,1574,803,1.5349428208386278,2416.0,255,1.5337166454891995,1.4226175349428207,51.02,1233.0,35.3,Medium,Babahoyo,B,Non-Food,False
20,PRODUCE,1060,257,794.3184622641509,841977.57,255,790.9841509433962,336.77227358490563,24.25,204140.0,35.2,Medium,Quito,B,Fresh,True
48,BEVERAGES,1684,5,3558.2226840855105,5992047.0,1,3552.082203087886,1456.963331353919,0.3,17791.0,35.1,Medium,Quito,A,FMCG,True
20,SCHOOL AND OFFICE SUPPLIES,1057,528,4.852412488174077,5129.0,255,4.60244087038789,4.209754020813624,49.95,2562.0,35.1,Medium,Quito,B,Non-Food,False
